RESULTS: 758318.1126650003 14990.884276999985 743327.228388 476 371 105 142.914838846 134.564515766 8.35032308 201.078037218 180.097917398 20.98011982 34223.08458894179 10458.601702241285 23764.48288670052
RESULTS: 492391.1452090002 14957.525034999973 477433.6201740001 495 384 111 148.322321299 136.778385547 11.543935752 208.712130164 183.532014655 25.180115509 39054.53983162822 10212.574428314627 28841.965403313647
RESULTS: 478987.54914299987 22282.06683999996 456705.4823029999 548 449 99 159.805585725 153.616765501 6.188820224 225.107565077 207.228175672 17.879389405 30205.56235690038 13983.337753781005 16222.22460311941
RESULTS: 528940.5349330001 19672.453562999963 509268.08137000015 505 405 100 154.451680057 144.653561828 9.798118229 215.453933422 193.698627382 21.75530604 37656.89414388243 12970.834429127595 24686.05971475481
RESULTS: 770763.2114470004 15957.606611 754805.604836 479 372 107 137.786618724 129.139861321 8.646757403 195.303996724 174.581225571 20.722771153 32252.977829031253 10331.402958161545 21921.57487086969
RESULTS: 1.0269648483737003e+07 14462.54265299999 1.0255185941084e+07 463 360 103 128.577572828 120.010875208 8.56669762 184.496335871 164.529037732 19.967298139 85856.17760771593 9454.19690806337 76401.98069965254
RESULTS: 779224.3957789999 16936.196972999973 762288.198806 508 419 89 149.870126424 143.712710475 6.157415949 210.712273241 194.164077565 16.548195676 31485.86710753807 11551.050437405513 19934.81667013256
RESULTS: 422757.85749099986 15737.965880999967 407019.8916099999 518 408 110 158.508126769 144.504306859 14.00381991 221.738529182 194.309996407 27.428532775 44315.596786211005 10902.306166639244 33413.29061957173
RESULTS: 584035.8386640002 15277.401140999975 568758.4375229998 480 359 121 127.718178937 123.206307788 4.511871149 184.166066301 166.213625361 17.95244094 24076.778578650792 9861.18146070489 14215.597117945905
RESULTS: 686828.9942999992 9691.721662999997 677137.2726369997 474 348 126 132.984941109 124.046544926 8.938396183 190.561279606 166.422758591 24.138521015 25838.160694470665 6606.3763692461935 19231.784325224475
RESULTS: 546170.2590429999 18805.718002999984 527364.54104 485 394 91 139.613146226 131.146874461 8.466271765 197.997955464 178.539090591 19.458864873 39774.02055767246 12399.068555292288 27374.95200238017
RESULTS: 575890.5979000003 15433.031560999967 560457.5663389999 492 385 107 141.371676281 134.427416838 6.944259443 200.327370973 180.481333526 19.846037447 30581.077277057208 10210.583723915874 20370.49355314131
RESULTS: 770947.4222349991 11596.349682999993 759351.0725519998 463 381 82 141.385545929 134.998896011 6.386649918 198.021399991 181.762546378 16.258853613 28208.216079272195 7856.583835999293 20351.632243272878
RESULTS: 535126.0702680001 13268.548432999989 521857.5218350002 497 381 116 139.116183358 132.107626652 7.008556706 198.418043341 178.37820216 20.039841181 23939.866405757206 8758.536838303322 15181.329567453893
RESULTS: 774541.3580780001 9825.619025999998 764715.7390520002 497 373 124 137.737543386 131.453179697 6.284363689 196.408168346 175.565420421 20.842747925 19685.37472299161 6322.910627856361 13362.464095135258
RESULTS: 1.0324813487259999e+06 10220.27837999998 1.0222610703459998e+06 520 392 128 150.750840949 144.763522238 5.987318711 211.546006731 192.082098648 19.463908083 23029.783861838743 7152.969930259485 15876.813931579269
RESULTS: 870105.757839 12991.218473999987 857114.5393649996 488 396 92 152.643685558 141.350199984 11.293485574 212.905757527 190.452479803 22.453277724 48754.112173655536 9348.045376243575 39406.06679741199
RESULTS: 522852.8888520003 13710.800726999994 509142.0881249999 499 374 125 140.595702243 131.213591881 9.382110362 201.779346984 176.946604885 24.832742099 31209.206783069327 9064.215101964295 22144.991681105035
RESULTS: 913820.5877399995 14655.932229999984 899164.65551 507 395 112 148.218658544 138.715368394 9.50329015 209.083848689 186.247914174 22.835934515 39058.44443267874 9903.115826602976 29155.328606075764
RESULTS: 467389.14195299975 14914.025904999971 452475.116048 532 412 120 160.852334844 150.602887592 10.249447252 224.372262333 200.209076401 24.163185932 30709.415657891073 10399.264782586846 20310.150875304225
RESULTS: 770351.2142879997 14134.900965999983 756216.3133220001 477 376 101 141.593553399 130.595158063 10.998395336 199.613475664 176.705085143 22.908390521 38402.861051360414 9598.394555773177 28804.466495587225
RESULTS: 2.082179969826999e+06 9857.651735999987 2.072322318091e+06 473 340 133 125.883376589 119.56340979 6.319966799 181.532555192 160.74431393 20.788241262 27425.119085336388 6334.675435854689 21090.44364948168
RESULTS: 6.091157285685e+06 16153.390943999975 6.075003894741001e+06 495 380 115 137.633198406 130.635867195 6.997331211 197.602903797 176.348139466 21.254764331 70071.08728556556 10245.017134813903 59826.07015075167
RESULTS: 1.662974439928e+06 10892.230735999978 1.6520822091919999e+06 495 393 102 145.438326536 137.601979816 7.83634672 206.165555794 186.156236866 20.009318928 27913.491152647788 7575.29798765615 20338.193164991626
RESULTS: 381273.79427999974 18216.846464999973 363056.9478149998 514 401 113 150.685584097 141.561249512 9.124334585 213.406822318 189.76558577 23.641236548 30995.454497441 11724.774499205225 19270.679998235773
RESULTS: 1.9692207000869997e+06 15054.439592999976 1.954166260494e+06 503 398 105 143.186140164 134.85801887 8.328121294 204.557103341 183.261020439 21.296082902 44453.40646556384 10398.644933601792 34054.76153196213
RESULTS: 582587.7109650003 11652.505241999972 570935.2057229999 514 407 107 153.219111879 144.196073505 9.023038374 215.249101857 193.437976434 21.811125423 27248.443086398896 8019.75860382019 19228.684482578734
RESULTS: 721497.7533089998 9847.445405999988 711650.3079029996 455 335 120 123.134990524 116.55989698 6.575093544 177.427083289 156.707106619 20.71997667 20830.62862032962 6340.893032269346 14489.73558806028
RESULTS: 1.0338301823360007e+06 18656.895655999975 1.0151732866799997e+06 486 397 89 144.85232179 135.318770147 9.533551643 202.843507561 183.092501893 19.751005668 34461.77036818636 12219.663956453094 22242.106411733246
RESULTS: 690822.436076 7879.048638999992 682943.3874369999 481 355 126 129.233767478 119.761099483 9.472667995 186.853996056 162.67240416 24.181591896 26419.466405904957 5285.538088337758 21133.92831756721
RESULTS: 758448.9633140004 13072.440537999986 745376.5227759997 483 366 117 138.013639854 129.723016837 8.290623017 195.045116498 173.450519843 21.594596655 28311.290737408126 8582.431331972926 19728.85940543518
